ID,Mechanics,Domains
586.0,"['Campaign / Battle Card Driven', 'Hand Management', 'Relative Movement', 'Simulation', 'Variable Player Powers']",['Wargames']
213893.0,"['Modular Board', 'Network and Route Building']",['Strategy Games']
68425.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Follow', 'Hand Management', 'Variable Phase Order']",['Strategy Games']
9823.0,"['Dice Rolling', 'Hexagon Grid', 'Line of Sight']",['Wargames']
72321.0,"['Drafting', 'End Game Bonuses', 'Income', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Stat-Based']",['Strategy Games']
220.0,"['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Constrained Bidding']",['Family Games']
36235.0,"['Grid Movement', 'Pattern Movement', 'Tile Placement']",['Abstract Games']
146278.0,"['Area Majority / Influence', 'Catch the Leader', 'Grid Movement', 'Hand Management', 'Highest-Lowest Scoring', 'Pattern Building', 'Team-Based Game', 'Tile Placement', 'Variable Player Powers']","['Abstract Games', 'Strategy Games']"
245655.0,"['Bias', 'Bribery', 'Legacy Game', 'Storytelling', 'Traitor Game', 'Voting']",['Thematic Games']
308765.0,"['Area Majority / Influence', 'End Game Bonuses', 'Hexagon Grid', 'Income', 'Three Dimensional Movement', 'Tile Placement', 'Track Movement', 'Variable Set-up']",['Strategy Games']
179803.0,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",['Thematic Games']
168584.0,"['Hand Management', 'Player Elimination']",['Family Games']
143741.0,"['Dice Rolling', 'Hidden Roles', 'Player Elimination', 'Push Your Luck', 'Re-rolling and Locking', 'Team-Based Game', 'Variable Player Powers']",['Party Games']
264241.0,"['Card Drafting', 'Hand Management', 'Set Collection']","['Abstract Games', 'Family Games']"
73761.0,"['Hand Management', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Action Selection', 'Solo / Solitaire Game']","['Family Games', 'Thematic Games']"
2163.0,"['Action Points', 'Dice Rolling', 'Grid Movement', 'Modular Board']",['Thematic Games']
193558.0,"['Action Points', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Push Your Luck', 'Race', 'Variable Player Powers']",['Strategy Games']
192457.0,"['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Deck Bag and Pool Building', 'Events', 'Hand Management', 'Point to Point Movement', 'Variable Player Powers', 'Victory Points as a Resource']",['Strategy Games']
699.0,"['Dice Rolling', 'Die Icon Resolution', 'Grid Movement', 'Modular Board', 'Role Playing', 'Roll / Spin and Move', 'Scenario / Mission / Campaign Game', 'Square Grid', 'Team-Based Game', 'Variable Player Powers']",['Thematic Games']
175095.0,"['Action Points', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Point to Point Movement', 'Ratio / Combat Results Table', 'Solo / Solitaire Game']",['Thematic Games']
232219.0,"['Card Drafting', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']","['Abstract Games', 'Family Games']"
55600.0,"['Card Drafting', 'Contracts', 'End Game Bonuses', 'Modular Board', 'Rondel', 'Set Collection', 'Tile Placement']",['Strategy Games']
242574.0,"['Action Retrieval', 'Contracts', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Tile Placement']","['Family Games', 'Strategy Games']"
22345.0,"['Action Drafting', 'Area Majority / Influence', 'Dice Rolling']",['Strategy Games']
173442.0,"['Area Majority / Influence', 'Set Collection', 'Variable Player Powers', 'Worker Placement', 'Worker Placement', 'Different Worker Types']",['Strategy Games']
258036.0,"['Card Drafting', 'Highest-Lowest Scoring', 'Set Collection', 'Simultaneous Action Selection', 'Team-Based Game', 'Tile Placement']",['Family Games']
156336.0,"['Card Drafting', 'Cooperative Game', 'Hand Management', 'Move Through Deck', 'Set Collection', 'Solo / Solitaire Game']","['Family Games', 'Strategy Games']"
31563.0,"['Hand Management', 'Point to Point Movement', 'Team-Based Game', 'Variable Player Powers']",['Thematic Games']
270673.0,"['Bingo', 'End Game Bonuses', 'Grid Coverage', 'Paper-and-Pencil', 'Set Collection']",['Family Games']
137988.0,"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",['Thematic Games']
2955.0,"['Action Points', 'Area Majority / Influence', 'Enclosure', 'Grid Movement', 'Square Grid', 'Tile Placement']",['Strategy Games']
143515.0,"['Action Points', 'Pick-up and Deliver', 'Set Collection', 'Tile Placement', 'Worker Placement']",['Strategy Games']
170624.0,"['Grid Movement', 'Hexagon Grid', 'Mancala', 'Rondel', 'Variable Player Powers']",['Strategy Games']
167400.0,"['Dice Rolling', 'Hand Management', 'Variable Player Powers']",['Customizable Games']
168435.0,"['Card Drafting', 'Highest-Lowest Scoring', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Tile Placement']",['Family Games']
165401.0,"['Campaign / Battle Card Driven', 'Card Drafting', 'Simulation']",['Strategy Games']
79127.0,"['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Tile Placement']","['Strategy Games', 'Thematic Games']"
43528.0,"['Hand Management', 'Random Production']",['Strategy Games']
7717.0,"['Area Majority / Influence', 'Enclosure', 'Tile Placement']","['Family Games', 'Strategy Games']"
69789.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",['Strategy Games']
432.0,"['Hand Management', 'Kill Steal', 'Score-and-Reset Game', 'Simultaneous Action Selection']",['Family Games']
158889.0,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']",['Customizable Games']
153016.0,"['Line Drawing', 'Paper-and-Pencil']",['Party Games']
29603.0,"['Hexagon Grid', 'Secret Unit Deployment', 'Simulation', 'Solo / Solitaire Game']",['Wargames']
132018.0,"['Auction/Bidding', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Negotiation', 'Tug of War']","['Strategy Games', 'Wargames']"
156943.0,"['Card Drafting', 'Income', 'Set Collection']",['Strategy Games']
26997.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Events', 'Hand Management', 'Simulation']","['Strategy Games', 'Wargames']"
163839.0,"['Action Queue', 'Area Majority / Influence', 'Hand Management', 'Simultaneous Action Selection']",['Strategy Games']
226320.0,"['Area Majority / Influence', 'Dice Rolling', 'Force Commitment', 'Grid Movement', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Take That']",['Family Games']
483.0,"['Area Majority / Influence', 'Area Movement', 'Negotiation', 'Player Elimination', ""Prisoner's Dilemma"", 'Simultaneous Action Selection']","['Strategy Games', 'Wargames']"
244228.0,"['Hand Management', 'Pattern Building']","['Abstract Games', 'Family Games']"
220520.0,"['Tile Placement', 'Worker Placement']",['Strategy Games']
110277.0,"['Card Drafting', 'Drafting', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Player Powers']",['Strategy Games']
201825.0,"['Card Drafting', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']","['Family Games', 'Strategy Games']"
87890.0,"['Card Drafting', 'Loans', 'Set Collection', 'Worker Placement']",['Strategy Games']
162286.0,"['Deck Bag and Pool Building', 'Hand Management', 'Set Collection', 'Tile Placement', 'Variable Player Powers']",['Strategy Games']
47185.0,"['Hand Management', 'Variable Player Powers']","['Customizable Games', 'Strategy Games']"
71721.0,"['Action Queue', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Move Through Deck', 'Solo / Solitaire Game', 'Variable Player Powers']",['Thematic Games']
2398.0,['Hand Management'],"['Abstract Games', 'Family Games']"
38996.0,"['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Movement Points', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",['Wargames']
160499.0,"['Area Movement', 'Card Drafting', 'Dice Rolling', 'Die Icon Resolution', 'King of the Hill', 'Player Elimination', 'Push Your Luck', 'Re-rolling and Locking', 'Take That']",['Family Games']
241724.0,"['Card Drafting', 'Set Collection', 'Solo / Solitaire Game']","['Family Games', 'Strategy Games']"
170416.0,"['Action Points', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Role Playing', 'Secret Unit Deployment', 'Tile Placement', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
24800.0,"['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",['Wargames']
169654.0,"['Pick-up and Deliver', 'Push Your Luck', 'Roll / Spin and Move']",['Family Games']
41002.0,"['Push Your Luck', 'Tile Placement', 'Worker Placement']",['Strategy Games']
244992.0,"['Communication Limits', 'Cooperative Game']","['Family Games', 'Party Games']"
200147.0,"['Card Drafting', 'Hand Management', 'Pattern Building', 'Push Your Luck', 'Set Collection']",['Family Games']
20100.0,"['Betting and Bluffing', 'Paper-and-Pencil']",['Party Games']
246684.0,"['Action Queue', 'Area Majority / Influence', 'Layering', 'Network and Route Building', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",['Strategy Games']
131287.0,"['Area Majority / Influence', 'Dice Rolling', 'Moving Multiple Units', 'Pick-up and Deliver', 'Point to Point Movement', 'Slide/Push', 'Stock Holding', 'Worker Placement']",['Strategy Games']
203417.0,['Cooperative Game'],"['Family Games', 'Thematic Games']"
183840.0,"['Action Queue', 'Hand Management', 'Push Your Luck', 'Set Collection']",['Strategy Games']
177590.0,"['Action/Event', 'Advantage Token', 'Area Majority / Influence', 'Campaign / Battle Card Driven', 'End Game Bonuses', 'Hand Management', 'Tug of War']","['Strategy Games', 'Wargames']"
91872.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",['Thematic Games']
30957.0,"['Auction/Bidding', 'Card Drafting', 'Hand Management', 'Set Collection', 'Sudden Death Ending', 'Worker Placement']",['Strategy Games']
18098.0,"['Area Movement', 'Secret Unit Deployment', 'Simulation']",['Wargames']
117915.0,"['Action Queue', 'Auction/Bidding', 'Hand Management', 'Map Deformation', 'Set Collection', 'Worker Placement']","['Strategy Games', 'Thematic Games']"
21882.0,"['Area Majority / Influence', 'Grid Movement', 'Hand Management', 'Modular Board', 'Set Collection']","['Family Games', 'Strategy Games']"
256382.0,"['Hand Management', 'Take That', 'Variable Player Powers']",['Family Games']
179275.0,"['Cooperative Game', 'Deck Bag and Pool Building', 'Dice Rolling', 'Melding and Splaying', 'Move Through Deck', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",['Thematic Games']
40628.0,"['Commodity Speculation', 'Contracts', 'Mancala', 'Once-Per-Game Abilities', 'Rondel', 'Set Collection']",['Family Games']
148575.0,"['Deck Bag and Pool Building', 'Dice Rolling', 'Variable Player Powers']",['Customizable Games']
113997.0,"['Communication Limits', 'Cooperative Game', 'Hand Management']","['Party Games', 'Thematic Games']"
163602.0,"['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Push Your Luck', 'Variable Player Powers']",['Thematic Games']
166384.0,"['Acting', 'Memory', 'Role Playing', 'Roles with Asymmetric Information', 'Targeted Clues', 'Traitor Game', 'Voting']",['Party Games']
214880.0,"['Commodity Speculation', 'Ownership', 'Stock Holding', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']",['Strategy Games']
171273.0,"['Card Drafting', 'Cooperative Game', 'Dice Rolling', 'Drafting', 'Elapsed Real Time Ending', 'Pattern Building', 'Real-Time', 'Solo / Solitaire Game']",['Family Games']
1035.0,"['Critical Hits and Failures', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation', 'Variable Set-up']",['Wargames']
224597.0,"['Area Majority / Influence', 'Deck Bag and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Line of Sight', 'Modular Board', 'Variable Player Powers']",['Customizable Games']
2453.0,"['Enclosure', 'Grid Coverage', 'Hand Management', 'Tile Placement']",['Abstract Games']
12002.0,"['Action Points', 'Hand Management', 'Set Collection']",['Strategy Games']
156566.0,"['Action Queue', 'Area Majority / Influence', 'Pick-up and Deliver', 'Point to Point Movement', 'Programmed Movement', 'Simultaneous Action Selection']",['Strategy Games']
270970.0,"['Action Retrieval', 'Contracts', 'Increase Value of Unchosen Resources', 'Set Collection', 'Tile Placement', 'Worker Placement']","['Family Games', 'Strategy Games']"
233247.0,"['Area Majority / Influence', 'Modular Board', 'Variable Player Powers']",['Strategy Games']
256952.0,"['Cooperative Game', 'Dice Rolling', 'Legacy Game', 'Point to Point Movement', 'Variable Player Powers']","[""Children's Games"", 'Family Games']"
181687.0,"['Drafting', 'End Game Bonuses', 'Income', 'Simulation', 'Worker Placement']",['Family Games']
269511.0,"['Tile Placement', 'Worker Placement']",['Strategy Games']
12962.0,"['Area Majority / Influence', 'Card Drafting', 'Commodity Speculation', 'Hand Management', 'Tile Placement']",['Strategy Games']
528.0,"['Grid Movement', 'Map Reduction', 'Set Collection']",['Abstract Games']
135779.0,"['Line Drawing', 'Role Playing', 'Targeted Clues']",['Party Games']
28181.0,"['Campaign / Battle Card Driven', 'Hexagon Grid', 'Simulation', 'Variable Phase Order']",['Wargames']
145659.0,"['Auction/Bidding', 'Grid Movement', 'Once-Per-Game Abilities', 'Set Collection', 'Turn Order: Auction']",['Strategy Games']
264055.0,"['Card Drafting', 'Dice Rolling', 'Drafting', 'Set Collection', 'Simultaneous Action Selection']",['Family Games']
266121.0,"['Cooperative Game', 'Storytelling']",['Thematic Games']
35570.0,"['Action Points', 'Auction/Bidding', 'Dice Rolling', 'Time Track']",['Strategy Games']
242639.0,"['Hand Management', 'Line Drawing', 'Measurement Movement', 'Secret Unit Deployment', 'Storytelling', 'Team-Based Game', 'Variable Player Powers']","['Family Games', 'Thematic Games']"
161417.0,"['Hand Management', 'Player Elimination', 'Set Collection', 'Variable Set-up']",['Family Games']
293141.0,"['Card Drafting', 'Dice Rolling', 'King of the Hill', 'Player Elimination', 'Push Your Luck']",[]
230244.0,"['Bias', 'Dice Rolling', 'Hand Management', 'Slide/Push', 'Solo / Solitaire Game', 'Tile Placement', 'Variable Set-up', 'Worker Placement with Dice Workers']",['Strategy Games']
103886.0,"['Hand Management', 'Variable Player Powers']",['Customizable Games']
137269.0,"['Auction: Dutch Priority', 'Events', 'Income', 'Worker Placement']",['Strategy Games']
82421.0,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']","['Customizable Games', 'Strategy Games']"
231581.0,"['Action Retrieval', 'Cooperative Game', 'Hexagon Grid', 'Network and Route Building', 'Solo / Solitaire Game', 'Sudden Death Ending', 'Time Track']",['Strategy Games']
190082.0,"['Hidden Movement', 'Point to Point Movement', 'Secret Unit Deployment', 'Team-Based Game']","['Strategy Games', 'Thematic Games']"
191051.0,"['Area Movement', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",['Strategy Games']
41066.0,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation', 'Team-Based Game', 'Variable Phase Order', 'Variable Player Powers']","['Strategy Games', 'Wargames']"
94.0,"['Card Drafting', 'Network and Route Building', 'Stock Holding']",['Strategy Games']
249381.0,"['Area Majority / Influence', 'Auction/Bidding', 'Auction: Once Around', 'Closed Economy Auction']",['Strategy Games']
265402.0,"['Grid Coverage', 'Network and Route Building', 'Pick-up and Deliver', 'Team-Based Game', 'Tile Placement']",['Strategy Games']
139898.0,['Worker Placement'],['Strategy Games']
132028.0,"['Action Points', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Simulation']",['Wargames']
12891.0,"['Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation']",['Wargames']
156689.0,"['Cooperative Game', 'Deck Bag and Pool Building']","['Customizable Games', 'Thematic Games']"
119788.0,"['Area Majority / Influence', 'Deck Bag and Pool Building', 'Grid Movement', 'Hexagon Grid', 'Modular Board', 'Movement Points', 'Variable Player Powers']",['Strategy Games']
12902.0,"['Area Majority / Influence', 'Tile Placement']","['Family Games', 'Strategy Games']"
304420.0,"['Market', 'Point to Point Movement', 'Set Collection', 'Solo / Solitaire Game', 'Tile Placement']",['Strategy Games']
158435.0,"['Area Majority / Influence', 'Hand Management', 'Variable Player Powers', 'Worker Placement']",['Strategy Games']
194879.0,"['Deck Bag and Pool Building', 'Hand Management', 'Simultaneous Action Selection', 'Team-Based Game']",['Strategy Games']
45.0,"['Betting and Bluffing', 'Dice Rolling', 'Player Elimination']","['Family Games', 'Party Games']"
51.0,"['Grid Movement', 'Modular Board']",['Abstract Games']
255692.0,"['Action Drafting', 'Card Drafting', 'Follow', 'Increase Value of Unchosen Resources', 'Race', 'Turn Order: Claim Action', 'Variable Phase Order', 'Variable Player Powers']",['Strategy Games']
82420.0,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Variable Player Powers']","['Customizable Games', 'Strategy Games']"
197443.0,"['Hand Management', 'Memory', 'Secret Unit Deployment']",['Family Games']
155362.0,"['Card Drafting', 'Player Elimination', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']",['Party Games']
295486.0,"['Bingo', 'Catch the Leader', 'Enclosure', 'Grid Coverage', 'Legacy Game', 'Scenario / Mission / Campaign Game', 'Tile Placement', 'Victory Points as a Resource']",['Strategy Games']
175117.0,"['Betting and Bluffing', 'Dice Rolling', 'Hidden Victory Points', 'Push Your Luck']",['Family Games']
53953.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']","['Strategy Games', 'Thematic Games']"
204516.0,"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Die Icon Resolution', 'Simulation', 'Sudden Death Ending', 'Team-Based Game', 'Turn Order: Random', 'Variable Player Powers']",['Wargames']
1041.0,"['Area Majority / Influence', 'Card Drafting', 'I Cut You Choose']",['Strategy Games']
2181.0,"['Auction/Bidding', 'Hand Management', 'Predictive Bid', 'Team-Based Game', 'Trick-taking', 'Turn Order: Claim Action', 'Turn Order: Progressive']","['Abstract Games', 'Strategy Games']"
1345.0,"['Auction/Bidding', 'Bribery', 'Dice Rolling', 'Grid Movement', 'Negotiation', 'Pick-up and Deliver', 'Set Collection', 'Trading']",['Strategy Games']
151004.0,"['Area Majority / Influence', 'Hand Management', 'Take That', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
8125.0,"['Area Majority / Influence', 'Auction/Bidding', 'Bribery', 'Commodity Speculation', 'Tile Placement']",['Strategy Games']
129948.0,"['Set Collection', 'Tile Placement']",['Strategy Games']
9440.0,"['Area Majority / Influence', 'Network and Route Building', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",['Strategy Games']
26566.0,"['Auction/Bidding', 'Auction: Fixed Placement', 'Constrained Bidding', 'Income', 'Loans']",['Strategy Games']
29368.0,"['Dice Rolling', 'Hand Management', 'Modular Board', 'Roll / Spin and Move', 'Team-Based Game', 'Variable Player Powers']",['Thematic Games']
26990.0,"['Auction/Bidding', 'Auction: Sealed Bid', 'Commodity Speculation', 'Pick-up and Deliver', 'Set Collection']",['Strategy Games']
122298.0,"['Card Drafting', 'Hand Management', 'Set Collection']",['Family Games']
154458.0,"['Action Points', 'Hand Management', 'Pick-up and Deliver', 'Tile Placement']",['Strategy Games']
65901.0,"['Card Drafting', 'Hand Management', 'Loans', 'Market', 'Network and Route Building']",['Strategy Games']
218333.0,"['Dice Rolling', 'Single Loser Game', 'Stacking and Balancing']","[""Children's Games"", 'Family Games']"
148319.0,"['Communication Limits', 'Deduction', 'Grid Movement', 'Hand Management', 'Memory', 'Team-Based Game']","['Strategy Games', 'Thematic Games']"
284435.0,"['Contracts', 'Race', 'Tile Placement', 'Time Track']",['Abstract Games']
177678.0,"['Dice Rolling', 'Set Collection', 'Worker Placement']",['Strategy Games']
27976.0,"['Dice Rolling', 'Modular Board']","['Customizable Games', 'Thematic Games']"
108784.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",['Strategy Games']
37380.0,"['Dice Rolling', 'Paper-and-Pencil', 'Re-rolling and Locking', 'Solo / Solitaire Game']","['Family Games', 'Strategy Games']"
13642.0,"['Area Majority / Influence', 'Hand Management', 'Modular Board', 'Set Collection']",['Strategy Games']
98351.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",['Strategy Games']
198830.0,"['Action Points', 'Area Majority / Influence', 'Follow', 'Take That', 'Variable Player Powers', 'Worker Placement']",['Strategy Games']
214887.0,"['Area Majority / Influence', 'Card Drafting', 'Cooperative Game', 'Semi-Cooperative Game', 'Solo / Solitaire Game', 'Tile Placement', 'Worker Placement']",['Strategy Games']
15512.0,"['Move Through Deck', 'Push Your Luck', 'Simultaneous Action Selection']",['Family Games']
65244.0,"['Action Points', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Pick-up and Deliver', 'Set Collection', 'Solo / Solitaire Game', 'Variable Player Powers']",['Family Games']
284378.0,"['Action Points', 'Hand Management', 'Variable Phase Order', 'Worker Placement']",['Strategy Games']
106217.0,"['Action Points', 'Area Movement', 'Modular Board', 'Worker Placement']",['Strategy Games']
191977.0,"['Card Drafting', 'Hand Management', 'Set Collection']",['Strategy Games']
491.0,"['Area Majority / Influence', 'Card Drafting', 'Hand Management', 'Network and Route Building']","['Family Games', 'Strategy Games']"
91514.0,"['Hand Management', 'Stacking and Balancing']","[""Children's Games"", 'Family Games']"
98229.0,['Line Drawing'],['Party Games']
108906.0,"['Hand Management', 'Race']",['Thematic Games']
16747.0,"['Dice Rolling', 'Flicking']","['Family Games', 'Party Games']"
223953.0,"['Action Timer', 'Cooperative Game', 'Real-Time', 'Simulation', 'Worker Placement']","['Family Games', 'Thematic Games']"
179172.0,"['Card Drafting', 'Hand Management', 'Loans', 'Set Collection', 'Take That']","['Strategy Games', 'Thematic Games']"
217780.0,"['Action Drafting', 'Action Points', 'Card Drafting', 'Set Collection', 'Turn Order: Claim Action']",['Strategy Games']
195137.0,"['Flicking', 'Player Elimination', 'Role Playing', 'Team-Based Game', 'Variable Player Powers']",['Thematic Games']
202408.0,"['Action Points', 'Area Majority / Influence', 'Card Drafting', 'Grid Movement', 'Hand Management', 'Kill Steal']","['Strategy Games', 'Thematic Games']"
66356.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",['Thematic Games']
201921.0,"['Area Movement', 'Dice Rolling', 'Modular Board', 'Push Your Luck']",['Strategy Games']
52461.0,"['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Worker Placement', 'Worker Placement', 'Different Worker Types']","['Strategy Games', 'Thematic Games']"
41.0,"['Dice Rolling', 'Push Your Luck']",['Family Games']
234671.0,['Cooperative Game'],['Strategy Games']
240.0,"['Area Movement', 'Dice Rolling', 'Simulation', 'Stat Check Resolution', 'Voting']",['Wargames']
172047.0,"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Interrupts', 'Modular Board', 'Team-Based Game', 'Variable Player Powers']",['Thematic Games']
160851.0,"['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",['Family Games']
207243.0,"['Action Points', 'Cooperative Game', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
244115.0,"['Deck Bag and Pool Building', 'Delayed Purchase', 'Hand Management', 'Take That']",['Strategy Games']
176165.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Dice Rolling', 'Hand Management', 'Race', 'Set Collection', 'Take That']","['Family Games', 'Strategy Games']"
30645.0,"['Area Majority / Influence', 'Auction/Bidding', 'Catch the Leader', 'Variable Player Powers']",['Strategy Games']
169124.0,"['Flicking', 'Pick-up and Deliver', 'Team-Based Game']","['Family Games', 'Thematic Games']"
195560.0,"['Action Points', 'Dice Rolling', 'Market', 'Modular Board', 'Pick-up and Deliver', 'Variable Player Powers']","['Strategy Games', 'Thematic Games']"
904.0,"['Auction/Bidding', 'Closed Economy Auction', 'Set Collection']","['Family Games', 'Strategy Games']"
8051.0,"['Modular Board', 'Network and Route Building', 'Tile Placement']",['Strategy Games']
251678.0,"['Bingo', 'Connections', 'Dice Rolling', 'Line Drawing', 'Network and Route Building', 'Paper-and-Pencil']",['Family Games']
262211.0,"['Action Queue', 'Bias', 'Cooperative Game', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Solo / Solitaire Game', 'Tech Trees / Tech Tracks', 'Tile Placement', 'Turn Order: Progressive', 'Variable Player Powers']",['Strategy Games']
202670.0,"['Card Drafting', 'Hand Management', 'Network and Route Building', 'Set Collection']",['Family Games']
207830.0,"['Cooperative Game', 'Hand Management', 'Move Through Deck', 'Real-Time', 'Variable Player Powers']",['Family Games']
239464.0,"['Cooperative Game', 'Deck Bag and Pool Building', 'Hand Management', 'Memory', 'Simultaneous Action Selection', 'Solo / Solitaire Game']",['Family Games']
296912.0,"['Deck Bag and Pool Building', 'Follow', 'Hand Management']",['Strategy Games']
11825.0,"['Action Points', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['Wargames']
69779.0,"['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Simulation', 'Variable Phase Order', 'Victory Points as a Resource']","['Strategy Games', 'Wargames']"
1465.0,"['Betting and Bluffing', 'Hand Management', 'Trick-taking']",['Family Games']
27588.0,"['Set Collection', 'Tile Placement']",['Family Games']
147151.0,"['Communication Limits', 'Team-Based Game']",['Party Games']
95064.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",['Strategy Games']
280480.0,"['End Game Bonuses', 'Income', 'Loans', 'Modular Board', 'Set Collection', 'Take That', 'Turn Order: Auction', 'Worker Placement with Dice Workers']",['Strategy Games']
2093.0,"['Hand Management', 'Set Collection']",['Abstract Games']
131260.0,"['Bingo', 'Dice Rolling', 'Paper-and-Pencil']",['Family Games']
171669.0,"['Contracts', 'Deck Bag and Pool Building', 'Dice Rolling', 'Set Collection', 'Worker Placement', 'Worker Placement with Dice Workers']",['Strategy Games']
281442.0,"['Action Points', 'Card Drafting', 'Dice Rolling', 'Drafting', 'Set Collection', 'Variable Player Powers']",['Strategy Games']
158275.0,"['Deck Bag and Pool Building', 'Dice Rolling']",['Customizable Games']
38054.0,"['Hand Management', 'Modular Board', 'Player Elimination', 'Race']","['Family Games', 'Strategy Games']"
59946.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",['Thematic Games']
203427.0,"['Set Collection', 'Worker Placement']",['Family Games']
554.0,"['Area Majority / Influence', 'Card Drafting', 'Commodity Speculation', 'Modular Board', 'Tile Placement']",['Strategy Games']
174570.0,"['Card Drafting', 'Cooperative Game', 'Deck Bag and Pool Building', 'Player Elimination']",['Thematic Games']
252153.0,"['Card Drafting', 'Set Collection', 'Tile Placement', 'Variable Player Powers']",['Family Games']
180593.0,"['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Income', 'Ownership', 'Simulation', 'Solo / Solitaire Game']",['Strategy Games']
19600.0,"['Area Majority / Influence', 'Area Movement', 'Rondel']",['Strategy Games']
256570.0,"['Action Queue', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Rondel', 'Solo / Solitaire Game', 'Worker Placement']",['Strategy Games']
125678.0,"['Card Drafting', 'Deck Bag and Pool Building']",['Thematic Games']
939.0,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Simultaneous Action Selection']",['Thematic Games']
